Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon
02/03/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,87,27.54014,84.4909
02/03/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,77,27.54154,84.50112
02/03/2024,Bagmati,Makwanpur,Kailash,4,,44,27.56996,84.9182
02/03/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,43,27.40537,84.5159
02/03/2024,Koshi,Bhojpur,Arun,5,,48,27.1373,87.17979
02/03/2024,Madhesh,saptari,Koshi Tappu,99,Koshi Tappu Wildlife Sanctuary,66,26.64447,86.96389
02/03/2024,Madhesh,saptari,Koshi Tappu,99,Koshi Tappu Wildlife Sanctuary,70,26.60416,86.9769
02/03/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,83,28.75825,80.21594
02/03/2024,far west,surprise,Panchadewal Binayak,1,,46,29.10324,81.37373
02/03/2024,Lumbini,First name,Putha Uttarganga,7,,62,28.66021,82.73089
02/03/2024,Lumbini,First name,Putha Uttarganga,7,,63,28.65658,82.71058
02/05/2024,Bagmati,Nuwakot,Bidur,12,,75,27.89272,85.13253
02/05/2024,Bagmati,Chitwan,Rapti,13,,65,27.72593,84.74011
02/07/2024,Koshi,Taplejung,Phungling,11,,52,27.38832,87.77152
02/07/2024,Lumbini,First name,Dhorpatan Hunting Reserve,99,Dhorpatan Hunting Reserve,35,28.70594,82.94089
02/08/2024,Gandaki,Myagdi,Annapurna,3,,47,28.53033,83.61331
02/08/2024,Gandaki,Myagdi,Annapurna,4,Annapurna Conservation Area,46,28.55253,83.65644
02/08/2024,Gandaki,Myagdi,Annapurna,2,,47,28.49823,83.61402
02/08/2024,Gandaki,Manang,Nashong,1,,88,28.48832,84.37286
02/08/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,66,27.59861,84.16932
02/08/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,58,27.55635,84.15076
02/08/2024,far west,Bajhang,Talkot,4,,34,29.6424,81.32014
02/08/2024,far west,Bajhang,Talkot,4,,78,29.64103,81.31025
02/09/2024,Lumbini,First name,Sisne,1,,55,28.7238,82.67713
02/09/2024,Lumbini,First name,Sisne,1,,64,28.72038,82.67039
02/09/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,43,27.53634,84.33501
02/09/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,41,27.54183,84.32979
02/10/2024,Gandaki,Gurkha,Dharche,5,,75,28.21751,84.82182
02/10/2024,Gandaki,Baglung,Bareng,2,,26,28.12701,83.47839
02/10/2024,Gandaki,Lamjung,Dordi,6,,8,28.33706,84.62365
02/10/2024,Gandaki,Lamjung,Marsyangdi,4,Annapurna Conservation Area,62,28.37562,84.3849
02/10/2024,far west,bajura,Himali,6,,38,29.5577,81.71837
02/10/2024,Karnali,mung bean,Mugum Karmarong,9,,81,29.60499,82.23679
02/10/2024,Karnali,Jumla,Tatopani,4,,21,29.16064,82.18112
02/10/2024,Koshi,Khotang,Khotehang,9,,37,27.01577,86.77805
02/10/2024,Koshi,Khotang,Khotehang,9,,53,27.01445,86.76808
02/10/2024,Madhesh,Mahottari,Bardibas,8,,69,26.96334,85.85915
02/10/2024,Koshi,Sankhuvasabha,Chainpur,1,,57,27.30283,87.49362
02/10/2024,Koshi,Sankhuvasabha,Sabhapokhari,5,,47,27.43128,87.43754
02/10/2024,Koshi,Sankhuvasabha,Makalu,99,Makalu Barun National Park,49,27.57995,87.16283
02/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.55649,84.40005
02/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,41,27.55012,84.17506
02/10/2024,Bagmati,Sindhupalchok,Barhabise,5,,57,27.81807,85.90906
02/10/2024,Gandaki,Gurkha,Dharche,2,,52,28.21878,84.89322
02/11/2024,Koshi,Thirteenth,Chhathar,5,,74,27.06944,87.54007
02/11/2024,Karnali,Jumla,Patrasi,1,,23,29.30277,82.44476
02/11/2024,Karnali,Jumla,Patrasi,1,,31,29.30086,82.4221
02/12/2024,far west,Kailali,Janaki,9,,66,28.60953,81.25362
02/12/2024,Koshi,Jhapa,Shivasataxi,1,,58,26.64597,87.78838
02/12/2024,Koshi,Bhojpur,Arun,5,,47,27.14178,87.17393
02/12/2024,Koshi,Khotang,Diprung,7,,53,27.15402,86.78756
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,35,27.5466,84.489
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,96,27.5441,84.47488
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,80,27.55699,84.4866
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,82,27.55449,84.47243
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,60,27.55238,84.39879
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,65,27.55913,84.40672
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,42,27.55653,84.39243
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,79,27.60933,84.19874
02/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.61327,84.19115
2/13/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.55224,84.45098
2/15/2024,Karnali,Surkhet,Simta,9,,54,28.5478,81.90025
2/15/2024,Gandaki,Lamjung,Marsyangdi,3,Annapurna Conservation Area,58,28.32663,84.37049
2/15/2024,Gandaki,Tanahun,Bhanu,13,,54,28.07025,84.31873
2/15/2024,Lumbini,Gulmi,Chatrakot,6,,56,27.92999,83.33822
2/15/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan Rashtriya Nikunj Intermediate Area,83,27.56319,84.44241
2/15/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.5646,84.45318
2/15/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,80,27.54976,84.41163
2/15/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,52,27.5454,84.5227
2/15/2024,Madhesh,saptari,Koshi Tappu,99,Koshi Tappu Wildlife Sanctuary,69,26.6713,86.97212
2/15/2024,Madhesh,saptari,Koshi Tappu,99,Koshi Tappu Wildlife Sanctuary,83,26.67291,86.98616
2/15/2024,far west,bajura,Gaumul,2,,48,29.5744,81.4398
2/15/2024,Koshi,Dhankuta,Sangurigadhi,1,,81,26.93381,87.34068
2/16/2024,Koshi,Dhankuta,Dhankuta,8,,58,26.94006,87.34896
2/16/2024,Koshi,Dhankuta,Sangurigadhi,1,,45,26.92776,87.33258
2/17/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,90,27.53805,84.22163
2/17/2024,Madhesh,Rautahat,Durga Bhagwati,2,,51,26.84508,85.34556
2/17/2024,Madhesh,twelve,Kolhabi,2,,93,27.11882,85.19917
2/17/2024,Madhesh,twelve,Kolhabi,2,,47,27.11722,85.18887
2/17/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,64,27.5359,84.50365
2/17/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,84,27.53983,84.23266
2/17/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,92,27.54733,84.2197
2/17/2024,Bagmati,Dhading,Nilakantha,13,,68,27.95713,84.94079
2/17/2024,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,69,28.43617,84.87059
2/18/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,81,27.55483,84.46675
2/18/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,61,27.55236,84.4399
2/18/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,17,27.54469,84.4626
2/18/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,55,27.56103,84.4882
2/18/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.55873,84.46119
2/19/2024,Gandaki,Sanja,Galyang,10,,70,27.94808,83.75829
2/19/2024,Gandaki,Sanja,Waling,10,,62,27.95818,83.75443
2/19/2024,Koshi,Taplejung,Sidingba,4,,76,27.28733,87.84227
2/19/2024,Koshi,Taplejung,Sidingba,4,,78,27.28933,87.85452
2/19/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,84,27.53934,84.22657
2/19/2024,Gandaki,Tanahun,Byas,5,,60,27.96311,84.2401
2/19/2024,Gandaki,Tanahun,Myagde,1,,56,27.95749,84.23252
2/20/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,62,27.52282,84.20794
2/22/2024,Gandaki,Sanja,Bhirkot,4,,41,28.00854,83.77905
2/22/2024,Bagmati,Nuwakot,Kispang,3,,30,27.99268,85.13405
2/22/2024,Bagmati,Dhading,Tripura Sundari,2,,67,27.99105,84.79171
2/23/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,69,28.49653,81.24258
2/23/2024,Koshi,Panchthar,Tumbewa,1,,15,27.02375,87.55502
2/23/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,27,28.51467,81.23632
2/23/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,12,27.55313,84.17146
2/27/2024,Koshi,Morang,Patahrishanishchare,3,,58,26.62828,87.60378
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,83,28.80501,80.25946
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,93,28.80935,80.23731
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,79,28.80391,80.2645
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,77,28.82104,80.24568
2/28/2024,Lumbini,First name,Bhume,5,,70,28.63692,82.64238
2/28/2024,Lumbini,First name,Bhume,5,,67,28.64058,82.63752
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,88,28.80507,80.22562
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,81,28.80264,80.19531
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,63,28.82226,80.25459
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,91,28.81978,80.22411
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,86,28.85175,80.25172
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,44,28.8492,80.22114
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,84,28.82384,80.24677
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,67,28.82155,80.21622
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,28,28.83858,80.24525
2/28/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,86,28.85332,80.24379
2/29/2024,Bagmati,Makwanpur,Thaha,8,,36,27.70155,85.03609
2/29/2024,Gandaki,Tanahun,Myagde,7,,48,28.02304,84.17059
2/29/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,78,28.814,80.21758
2/29/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,71,28.81101,80.20145
2/29/2024,Karnali,mung bean,Mugum Karmarong,7,,65,29.57981,82.33686
2/29/2024,far west,bajura,Gaumul,1,,76,29.57611,81.46704
2/29/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.56313,84.60008
2/29/2024,Bagmati,Sindhupalchok,Balefi,7,,63,27.7682,85.84766
2/29/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,51,27.55712,84.4426
2/29/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.55551,84.43229
2/29/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,32,27.54431,84.12297
2/29/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.58652,84.16312
2/29/2024,Bagmati,Dhading,Siddhalek,7,,56,27.81467,84.91501
2/29/2024,Bagmati,Sindhupalchok,Jugal,99,Langtang National Nikunj Intermediate Zone,50,28.00028,85.80215
2/29/2024,Bagmati,Sindhupalchok,Jugal,3,Langtang National Nikunj Intermediate Zone,100,27.99891,85.79232
2/29/2024,Bagmati,Dhading,Gangajamuna,7,,79,28.06884,84.82668
2/29/2024,Koshi,Elam,Mai,7,,63,26.74183,87.81863
2/29/2024,Koshi,Khotang,Khotehang,9,,42,27.03715,86.74004
2/29/2024,Madhesh,twelve,Jitpur Simara,21,Parsa Rashtriya Nikunj Intermediate Zone,58,27.27955,84.98271
2/29/2024,Bagmati,Makwanpur,Hetauda,12,Parsa Rashtriya Nikunj Intermediate Zone,55,27.41393,84.96152
03/01/2024,Gandaki,Gurkha,Chum Nubri,5,Manaslu Conservation Area,20,28.46928,84.88331
03/01/2024,Lumbini,First name,Putha Uttarganga,13,,44,28.64652,82.80697
03/01/2024,Lumbini,left,Rapti Sonari,2,Banke National Park,59,28.09718,81.93062
03/01/2024,Lumbini,left,Rapti Sonari,2,,82,28.09521,81.91045
03/01/2024,Gandaki,Gurkha,Chum Nubri,5,Manaslu Conservation Area,46,28.47246,84.86963
03/05/2024,Koshi,Taplejung,Sirijangha,7,,36,27.42925,87.89569
03/05/2024,Koshi,Elam,Mangsebung,4,,55,26.80235,87.68025
03/05/2024,Koshi,Khotang,Khotehang,9,,67,26.9868,86.76397
03/05/2024,Koshi,Udaipur,Rautamai,5,,56,26.98535,86.75226
03/05/2024,Madhesh,Sarlahi,Ramnagar,1,,65,26.83171,85.34094
03/05/2024,Madhesh,Mahottari,Bardibas,3,,58,27.046,85.92976
03/05/2024,Koshi,Sankhuvasabha,Chainpur,11,,76,27.2476,87.23256
03/05/2024,Koshi,Taplejung,Phaktanglung,2,,68,27.47543,87.69611
03/05/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,62,27.54409,84.09155
03/05/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,82,27.54269,84.08157
03/05/2024,Bagmati,Nuwakot,Kakani,3,,45,27.79655,85.19262
03/05/2024,Bagmati,Nuwakot,Kakani,3,,53,27.80559,85.19062
03/05/2024,Gandaki,Kaski,Pokhara Lekhnath,22,,64,28.19889,83.89758
03/06/2024,Koshi,Elam,Suryodaya,5,,0,26.84581,88.14229
03/06/2024,Koshi,Taplejung,Phaktanglung,6,Kanchenjunga Conservation Area,55,27.49541,87.78043
03/07/2024,Koshi,Sankhuvasabha,Madi,2,,55,27.24911,87.44629
03/07/2024,Madhesh,twelve,Jitpur Simara,22,Parsa Rashtriya Nikunj Intermediate Zone,48,27.32132,85.00096
03/07/2024,Madhesh,Sarlahi,Ishworpur,12,,59,27.05342,85.75896
03/07/2024,Madhesh,bow,Mithila,11,,68,27.03979,85.96907
03/07/2024,Koshi,Dhankuta,Chaubise,4,,72,26.94374,87.46426
03/07/2024,Koshi,Sunsari,Koshi Tappu Wildlife Reserve,99,Koshi Tappu Wildlife Sanctuary,65,26.6703,87.05001
03/07/2024,Koshi,Sunsari,Koshi Tappu Wildlife Reserve,99,Koshi Tappu Wildlife Sanctuary,79,26.64357,86.99374
03/07/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.58785,84.17954
03/07/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,39,27.56556,84.65
03/08/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,72,27.54168,84.56963
03/08/2024,Lumbini,Pyuthan,Naubahini,1,,55,28.31652,82.95887
03/08/2024,Lumbini,Pyuthan,Naubahini,1,,36,28.31863,82.94653
03/08/2024,Gandaki,Lamjung,Marsyangdi,6,,54,28.34564,84.4203
03/08/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,51,27.65638,84.26793
03/08/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,55,27.31288,84.77044
03/08/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,55,27.31734,84.77507
03/08/2024,Koshi,Khotang,Khotehang,9,,42,26.98319,86.76635
03/08/2024,Bagmati,Sindhupalchok,Barhabise,6,,49,27.8602,85.88604
03/08/2024,Koshi,Sankhuvasabha,Dharmadevi,6,,61,27.24728,87.29192
03/09/2024,Koshi,Udaipur,Sunkoshi,4,,81,27.06775,86.6669
03/09/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,74,28.87683,80.23737
03/09/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,75,28.86112,80.23281
03/09/2024,Koshi,Khotang,Khotehang,9,,42,26.99571,86.75739
03/09/2024,Koshi,Bhojpur,Ramprasad Rai,5,,72,27.10916,87.07455
03/09/2024,Koshi,Sankhuvasabha,Dharmadevi,8,,90,27.18595,87.26221
03/09/2024,Koshi,Dhankuta,Mahalaxmi,4,,88,27.18284,87.27206
03/09/2024,Madhesh,Sarlahi,Ishworpur,4,,58,26.97963,85.69578
03/09/2024,Koshi,Solukhumbu,Likhupike,2,,79,27.51846,86.38445
03/09/2024,Madhesh,twelve,Jitpur Simara,22,,66,27.3327,85.01925
03/09/2024,Madhesh,twelve,Jitpur Simara,22,,76,27.32364,85.01684
03/09/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.52747,84.24285
03/09/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,47,27.52319,84.22137
03/09/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,57,28.86374,80.27504
03/09/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,89,28.85466,80.23627
03/09/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,73,28.87062,80.23138
03/10/2024,Bagmati,Sindhupalchok,Bhotekoshi,1,Gourishankar Conservation Area,80,27.87899,85.89678
03/10/2024,Bagmati,Sindhupalchok,Bhotekoshi,1,Gourishankar Conservation Area,88,27.88078,85.88536
03/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,84,28.84982,80.23695
03/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,77,28.84813,80.24283
03/10/2024,far west,Kanchanpur,Shuklaphanta National Park,99,Shuklaphanta National Park,72,28.84964,80.22948
03/10/2024,Lumbini,First name,Dhorpatan Hunting Reserve,99,Dhorpatan Hunting Reserve,83,28.71177,82.95937
03/10/2024,Lumbini,First name,Dhorpatan Hunting Reserve,99,Dhorpatan Hunting Reserve,70,28.71309,82.94964
03/10/2024,Koshi,Jhapa,Jhapa,2,,43,26.47898,87.82694
03/10/2024,Karnali,attack,Chankheli,5,,64,29.8298,82.10114
03/10/2024,Bagmati,Ramechap,Doramba,6,,57,27.56352,85.85147
03/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.52772,84.605
03/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,63,27.53629,84.42704
03/10/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,82,27.53479,84.41476
03/10/2024,Koshi,Solukhumbu,Khumbupasanglahmu,4,Everest National Park,69,27.85361,86.81686
03/10/2024,Koshi,Solukhumbu,Khumbupasanglahmu,4,Everest National Park,27,27.85032,86.8116
03/10/2024,Gandaki,Sanja,Harinas,6,,65,27.94384,83.93847
03/10/2024,Gandaki,Myagdi,Annapurna,4,Annapurna Conservation Area,32,28.48648,83.71975
03/10/2024,Gandaki,Myagdi,Dhaulagiri,4,,37,28.56426,83.33711
03/11/2024,Bagmati,Ramechap,Ramechhap,8,,42,27.30326,86.07147
03/12/2024,Karnali,attack,Kharpunath,5,,87,29.94441,81.86491
03/12/2024,Bagmati,Ramechap,Umakunda,3,,79,27.53067,86.33529
03/12/2024,Bagmati,Makwanpur,Bhimphedi,6,,45,27.55345,85.09105
03/12/2024,Koshi,Thirteenth,Phedap,3,,71,27.13017,87.57329
03/12/2024,Gandaki,Sanja,Putalibazar,5,,71,28.11608,83.9087
03/12/2024,Bagmati,Sindhupalchok,Bhotekoshi,5,Gourishankar Conservation Area,49,27.85594,85.90637
03/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,73,27.54407,84.39631
03/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,48,27.53519,84.39806
03/12/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan Rashtriya Nikunj Intermediate Area,49,27.54978,84.56676
03/12/2024,Bagmati,Makwanpur,Chitawan National Park,99,Chitwan National Park,46,27.51462,84.69678
03/12/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,81,27.41719,84.65963
03/12/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,76,27.41868,84.66959
03/12/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,92,27.40833,84.66129
03/12/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,83,27.40983,84.67125
03/12/2024,Bagmati,dolakha,Jiri,7,,63,27.62863,86.19121
03/12/2024,Bagmati,Kavrepalanchok,Chaurideurali,5,,89,27.56827,85.82307
03/12/2024,Bagmati,Lalitpur,Bagmati,6,,81,27.44035,85.32391
03/12/2024,Koshi,Sankhuvasabha,Silichong,99,Makalu Barun National Park,100,27.57418,87.01553
03/12/2024,Koshi,Sankhuvasabha,Silichong,3,Makalu Barun National Nikunj Intermediate Zone,100,27.57548,87.02543
03/12/2024,Koshi,Solukhumbu,Sotang,3,,51,27.46647,86.76383
03/12/2024,Bagmati,Makwanpur,Bakaiya,2,,56,27.233,85.35419
03/12/2024,Koshi,Solukhumbu,Dudhkaushika,3,,75,27.3881,86.65611
03/12/2024,Madhesh,twelve,Kolhabi,2,,39,27.13623,85.19522
03/12/2024,Koshi,Khotang,Lamidanda,4,,100,27.30134,86.69962
03/12/2024,Koshi,Khotang,Lamidanda,4,,75,27.29239,86.7015
03/12/2024,Madhesh,Sarlahi,Ishworpur,4,,31,27.01501,85.69566
03/12/2024,Madhesh,Sarlahi,Ishworpur,4,,76,27.01642,85.70554
03/12/2024,Madhesh,Sarlahi,Ishworpur,13,,33,27.01783,85.71542
03/12/2024,Madhesh,Sarlahi,Ishworpur,13,,54,27.02065,85.73519
03/12/2024,Koshi,Panchthar,Yangwarak,3,,95,27.27172,87.86126
03/12/2024,Koshi,Panchthar,Yangwarak,3,,44,27.27311,87.87208
03/12/2024,Madhesh,Mahottari,Bardibas,8,,73,26.99078,85.85886
03/12/2024,Madhesh,bow,Mithila,7,,74,26.96801,85.95442
03/12/2024,Koshi,Khotang,Diprung,4,,64,27.05593,86.72347
03/12/2024,Madhesh,saptari,Shambhunath,7,,42,26.67647,86.70871
3/13/2024,Madhesh,Mahottari,Bardibas,11,,60,27.01465,85.77193
3/13/2024,far west,Bajhang,Kanda,3,,63,29.73845,81.37227
3/13/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,69,27.32376,84.9529
3/13/2024,Koshi,Udaipur,Rautamai,3,,38,27.062,86.71384
3/13/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.53806,84.56267
3/13/2024,Bagmati,Chitwan,Khairahani,12,Chitwan Rashtriya Nikunj Intermediate Area,85,27.5535,84.56147
3/13/2024,Gandaki,Lamjung,Besishahar,6,,31,28.26915,84.34885
3/13/2024,Koshi,Khotang,Diprung,4,,41,27.06675,86.73106
3/13/2024,Madhesh,Mahottari,Bardibas,11,,71,27.01274,85.76565
3/13/2024,Madhesh,Mahottari,Gaushala,12,,56,27.01139,85.75576
3/13/2024,Koshi,Taplejung,Sidingba,4,,63,27.30712,87.84551
3/13/2024,Koshi,Khotang,Lamidanda,4,,51,27.29306,86.7026
3/13/2024,Bagmati,Kavrepalanchok,Chaurideurali,6,,100,27.55824,85.79212
3/13/2024,Bagmati,Sindhupalchok,Balefi,3,,66,27.78962,85.79424
3/13/2024,Bagmati,Dhading,Benighat Rorang,10,,42,27.76364,84.68429
3/14/2024,Gandaki,the mountain,Mahashila,3,,55,28.07714,83.66417
3/14/2024,Koshi,Taplejung,Phaktanglung,6,Kanchenjunga Conservation Area,43,27.56462,87.77643
3/14/2024,Koshi,Solukhumbu,Dudhkoshi,7,,84,27.56944,86.75773
3/14/2024,Koshi,Solukhumbu,Sotang,2,,58,27.55688,86.76754
3/14/2024,Koshi,Sankhuvasabha,Sabhapokhari,4,,31,27.48273,87.35168
3/14/2024,Koshi,Bhojpur,Pauwadungma,6,,65,27.0929,87.16977
3/14/2024,Koshi,Bhojpur,Pauwadungma,6,,51,27.0901,87.17692
3/14/2024,Madhesh,saptari,Shambhunath,7,,63,26.66628,86.70666
3/14/2024,Madhesh,saptari,Shambhunath,7,,37,26.6822,86.66197
3/14/2024,Madhesh,saptari,Khadak,4,,65,26.68192,86.60184
3/14/2024,Madhesh,saptari,Khadak,4,,43,26.6915,86.60007
3/14/2024,Koshi,Udaipur,Triyuga,3,,55,26.75259,86.67118
3/14/2024,Koshi,Panchthar,Miklajung,8,,65,26.95568,87.5265
3/14/2024,Koshi,Udaipur,Udayapurgadhi,7,,65,26.80527,86.54538
3/14/2024,Madhesh,Siraha,Lahan,15,,65,26.79739,86.49815
3/14/2024,Koshi,Panchthar,Falgunanda,1,,73,27.07045,87.72861
3/14/2024,Koshi,Panchthar,Kummayak,5,,83,27.08815,87.60371
3/14/2024,Madhesh,bow,Dhanusadham,2,,78,26.8436,86.04465
3/14/2024,Koshi,Bhojpur,Hatuwagadhi,1,,49,27.06298,87.10194
3/14/2024,Koshi,Dhankuta,Pakhribas,5,,78,27.11357,87.23752
3/14/2024,Madhesh,bow,Ganeshman Charnath,5,,61,26.94973,86.18126
3/14/2024,Koshi,Khotang,Diprung,4,,69,27.0607,86.73243
3/14/2024,Koshi,Khotang,Diprung,4,,80,27.06392,86.72554
3/14/2024,Koshi,Taplejung,Sidingba,1,,66,27.30256,87.96931
3/14/2024,Madhesh,Mahottari,Bardibas,8,,79,26.96546,85.85074
3/14/2024,Madhesh,bow,Ganeshman Charnath,5,,32,27.00746,86.03703
3/14/2024,Madhesh,bow,Mithila,4,,66,27.00537,86.02475
3/14/2024,Madhesh,bow,Mithila,4,,43,27.00326,86.01233
3/14/2024,Madhesh,bow,Mithila,11,,48,27.02688,85.96208
3/14/2024,Madhesh,Mahottari,Bardibas,5,,45,27.01475,85.83372
